cust_id,marketing_consent,personalization_consent,data_sharing_consent,sms_consent,phone_consent,email_consent,push_consent,wechat_consent,consent_updated_at,dnc_list,unsubscribe_channels,unsubscribe_at,complaint_count_90d,do_not_contact_signal,risk_level,blacklist_flag,value_level
C003572,True,True,True,True,False,False,True,True,2025-09-25,False,,,0,False,low,False,low
C003573,True,False,False,True,False,True,True,True,2025-11-16,False,,,0,False,low,False,medium
C003574,True,True,True,True,True,False,True,True,2026-01-24,False,,,0,False,low,False,low
C003575,True,True,True,True,False,True,True,True,2026-01-29,False,,,0,False,low,False,medium
C003576,True,True,True,True,True,True,True,True,2026-02-01,False,,,0,False,low,False,high
C003577,True,True,True,True,False,True,True,False,2025-10-31,True,,,0,True,high,True,medium
C003578,True,True,True,True,False,True,True,True,2026-04-16,False,,,0,False,low,False,medium
C003579,True,False,True,True,False,True,True,True,2025-07-28,True,,,0,True,high,True,medium
C003580,True,True,True,True,False,False,True,False,2026-03-10,False,,,0,False,low,False,medium
C003581,True,True,False,True,False,True,True,True,2026-04-16,False,,,0,False,low,False,medium
C003582,True,True,True,True,False,True,True,True,2026-06-06,False,,,0,False,low,False,high
C003583,True,True,True,True,False,True,True,True,2025-08-03,False,,,0,False,medium,False,medium
C003584,True,True,False,True,True,True,True,True,2025-09-26,False,,,0,False,low,False,high
C003585,True,True,True,True,False,True,True,True,2026-05-14,False,,,0,False,low,False,low
C003586,True,True,True,False,False,True,True,True,2025-09-04,False,,,0,False,low,False,high
C003587,True,True,True,True,False,True,True,False,2026-06-22,False,,,0,False,low,False,medium
C003588,True,False,True,True,False,False,False,True,2026-03-03,False,,,0,False,low,False,medium
C003589,True,True,False,True,False,True,True,True,2025-09-09,False,,,0,False,low,False,medium
C003590,True,True,False,False,False,True,False,True,2025-08-27,False,,,0,True,high,False,medium
C003591,True,True,True,True,False,False,False,True,2026-03-16,False,,,0,False,low,False,low
C003592,True,False,True,True,False,False,True,False,2025-12-25,False,,,0,False,low,False,low
C003593,True,False,True,False,True,True,True,True,2026-06-25,False,短信,2025-08-19,0,False,low,False,high
C003594,True,True,True,True,True,True,True,True,2026-03-08,False,,,0,False,low,False,medium
C003595,True,True,True,True,False,True,True,True,2026-01-01,False,,,0,False,low,False,medium
C003596,True,True,False,False,False,True,True,False,2026-02-27,False,,,6,True,high,False,high
C003597,False,True,True,True,True,True,True,True,2026-04-02,False,,,0,False,medium,False,medium
C003598,True,True,True,False,False,False,True,True,2025-12-09,False,,,0,False,low,False,low
C003599,True,True,True,True,False,True,True,False,2026-06-13,False,,,0,False,low,False,medium
C003600,True,True,False,True,False,True,True,True,2025-12-17,False,,,0,False,low,False,medium
C003601,True,True,True,True,False,True,True,True,2026-03-30,False,,,6,True,high,False,high
C003602,True,False,True,False,False,True,True,False,2026-04-28,False,,,0,False,low,False,high
C003603,True,True,False,True,False,True,True,True,2026-03-05,False,,,0,True,high,False,medium
C003604,True,True,False,True,False,True,True,True,2026-03-02,False,,,0,False,low,False,medium
C003605,True,False,True,True,True,False,True,False,2025-08-20,False,,,0,False,medium,False,low
C003606,True,True,False,False,False,True,True,True,2025-08-12,False,,,0,False,low,False,medium
C003607,True,True,True,True,False,True,True,True,2026-04-09,False,,,0,False,low,False,low
C003608,True,True,False,True,True,True,True,True,2025-07-19,False,,,0,False,low,False,high
C003609,True,True,True,True,False,True,True,True,2025-09-10,False,,,0,False,low,False,high
C003610,True,True,False,False,False,True,True,True,2025-11-28,False,,,0,False,low,False,low
C003611,True,True,True,True,False,True,True,True,2025-11-06,False,,,0,False,low,False,high
C003612,True,True,True,True,False,True,True,True,2026-01-15,False,,,0,False,low,False,low
C003613,True,True,False,True,True,True,False,False,2026-07-09,False,,,0,False,medium,False,high
C003614,True,True,False,True,False,True,False,True,2025-07-29,False,,,0,False,low,False,medium
C003615,True,True,True,True,False,True,True,True,2025-12-29,False,,,0,False,medium,False,medium
C003616,True,True,True,False,False,True,True,True,2025-09-10,False,,,0,False,low,False,medium
C003617,True,True,True,True,True,False,True,True,2025-09-20,False,,,0,False,low,False,high
C003618,True,True,True,False,True,True,True,True,2025-12-05,False,,,0,False,low,False,high
C003619,True,True,True,False,True,True,True,True,2026-06-28,False,,,0,False,low,False,low
C003620,True,True,True,True,True,False,True,True,2025-07-18,False,,,3,True,high,False,high
C003621,True,True,False,True,False,False,True,True,2025-08-15,True,,,0,True,high,True,high
C003622,True,True,False,True,False,True,True,True,2025-12-18,False,,,0,False,medium,False,medium
C003623,True,True,True,True,False,True,True,False,2026-01-15,False,,,0,False,low,False,medium
C003624,True,True,False,True,False,False,True,True,2026-04-27,False,,,0,False,low,False,high
C003625,True,True,True,True,False,True,False,True,2025-07-17,False,,,0,False,medium,False,low
C003626,True,True,True,True,False,True,True,True,2025-08-18,False,,,0,False,low,False,medium
C003627,True,True,False,True,False,False,True,True,2025-07-26,False,,,0,False,low,False,medium
C003628,True,True,True,False,False,True,True,True,2025-10-11,False,,,0,False,low,False,medium
C003629,True,True,True,True,False,False,True,True,2026-04-04,False,,,0,False,low,False,high
C003630,True,False,True,True,False,True,True,True,2025-11-20,False,,,0,False,low,False,low
C003631,True,True,False,True,False,True,True,True,2026-05-07,False,,,0,False,low,False,medium
C003632,True,True,True,True,False,True,True,False,2026-02-22,False,,,0,False,low,False,high
C003633,True,False,False,True,True,True,True,True,2025-08-16,False,,,0,False,low,False,high
C003634,True,False,True,True,False,True,True,True,2026-04-01,False,,,0,False,low,False,medium
C003635,True,True,False,True,False,True,True,True,2026-04-08,False,,,0,False,low,False,medium
C003636,True,True,False,True,False,True,True,True,2026-05-28,False,,,0,False,low,False,medium
C003637,True,True,True,True,False,True,True,True,2026-07-07,False,,,0,False,low,False,medium
C003638,True,True,True,True,False,False,True,True,2025-08-02,False,,,0,False,low,False,high
C003639,True,True,False,True,False,False,True,True,2026-07-13,False,,,0,False,low,False,low
C003640,True,True,True,False,False,False,True,False,2026-04-15,False,,,0,False,low,False,medium
C003641,True,True,True,True,False,False,False,True,2025-08-19,False,,,0,False,low,False,medium
C003642,True,True,True,True,True,True,True,False,2026-05-10,False,,,0,False,low,False,medium
C003643,True,True,False,True,False,False,True,True,2026-06-01,False,,,0,False,low,False,medium
C003644,True,False,False,True,True,False,True,True,2026-03-01,False,,,0,False,low,False,medium
C003645,True,True,True,True,False,True,True,False,2025-08-31,False,,,0,False,medium,False,low
C003646,True,False,True,True,False,False,True,False,2026-05-19,False,,,0,False,low,False,high
C003647,True,True,True,True,True,False,True,True,2026-04-04,False,,,0,False,low,False,high
C003648,True,False,True,False,False,True,True,True,2026-01-17,False,,,0,True,high,False,high
C003649,True,True,False,True,False,True,True,True,2026-02-03,False,,,0,False,low,False,low
C003650,True,True,False,True,True,False,True,False,2025-09-19,False,,,0,False,low,False,medium
C003651,True,True,True,True,False,True,True,True,2026-04-18,False,,,0,False,low,False,high
C003652,True,True,False,False,False,True,True,False,2025-11-07,False,,,0,False,low,False,medium
C003653,True,True,True,True,True,True,True,False,2026-02-20,False,,,0,False,low,False,medium
C003654,True,True,True,True,False,True,True,False,2026-06-24,False,,,0,False,low,False,high
C003655,True,True,True,True,False,True,True,True,2026-06-19,False,,,0,False,low,False,medium
C003656,True,False,True,True,False,False,True,True,2026-05-22,False,,,0,False,low,False,high
C003657,True,True,True,True,False,False,True,True,2025-11-20,False,,,0,False,low,False,high
C003658,True,True,False,True,True,False,True,True,2025-11-24,False,,,0,False,low,False,medium
C003659,False,True,False,True,True,False,False,True,2026-07-07,False,,,0,False,low,False,medium
C003660,True,True,False,True,False,False,True,True,2026-02-10,False,,,0,False,low,False,high
C003661,True,True,True,True,False,True,False,True,2026-06-24,False,,,0,False,low,False,medium
C003662,True,False,False,True,False,True,True,False,2025-11-03,True,,,0,True,high,True,low
C003663,True,False,True,True,False,True,True,False,2026-03-10,False,微信公众号,2025-08-04,0,False,low,False,medium
C003664,True,True,False,False,False,False,False,True,2025-11-18,False,,,0,False,low,False,medium
C003665,True,True,False,True,True,True,True,False,2025-09-25,False,,,0,False,low,False,medium
C003666,True,True,False,True,False,True,True,True,2026-02-23,False,,,0,False,low,False,medium
C003667,True,True,True,True,True,False,True,True,2026-05-10,False,,,0,False,low,False,high
C003668,True,True,False,True,False,False,True,True,2025-08-09,False,,,0,False,low,False,low
C003669,True,True,True,False,True,True,False,True,2025-08-02,False,APP Push,2025-11-23,0,False,low,False,medium
C003670,True,True,True,True,False,False,True,True,2026-01-07,False,,,0,False,low,False,medium
C003671,True,True,True,True,False,True,True,False,2025-07-17,False,,,0,False,low,False,high
C003672,True,True,False,True,False,False,True,True,2026-01-13,False,,,0,False,low,False,high
C003673,True,True,True,False,False,True,True,True,2025-08-22,False,,,0,False,low,False,medium
C003674,True,True,True,True,False,True,True,True,2025-12-11,False,,,0,False,low,False,low
C003675,True,True,True,False,False,True,False,True,2026-05-19,False,,,0,False,low,False,medium
C003676,True,True,True,False,False,True,True,False,2026-06-25,False,短信,2026-01-28,0,False,low,False,high
C003677,True,True,False,True,False,True,True,True,2026-04-09,False,,,0,True,high,False,high
C003678,True,True,False,True,True,True,True,True,2025-12-11,False,,,0,False,low,False,medium
C003679,True,True,False,True,False,True,True,False,2025-12-31,False,,,0,False,low,False,medium
C003680,True,True,False,True,False,True,True,True,2026-06-06,False,,,0,False,high,False,medium
C003681,True,False,True,True,False,False,True,True,2026-04-29,False,,,0,False,low,False,medium
C003682,True,False,False,False,True,True,True,True,2026-06-09,False,,,0,False,low,False,low
C003683,True,True,True,False,False,True,True,True,2026-04-14,False,,,0,False,low,False,medium
C003684,True,False,True,False,False,False,True,False,2026-03-23,False,,,0,False,low,False,high
C003685,True,True,True,True,False,True,True,True,2026-01-01,False,,,4,True,high,False,low
C003686,True,True,True,True,True,False,True,True,2026-04-13,False,,,0,False,low,False,medium
C003687,True,True,False,True,False,False,True,True,2026-03-31,False,,,0,False,medium,False,low
C003688,True,True,True,True,False,True,True,True,2026-02-17,False,,,0,False,low,False,medium
C003689,True,True,True,False,True,True,True,True,2025-08-30,False,短信,2025-12-05,0,False,low,False,low
C003690,True,True,False,True,False,False,True,False,2026-07-02,False,,,0,False,low,False,high
C003691,True,True,True,True,True,False,True,True,2025-12-17,False,,,0,False,low,False,medium
C003692,True,False,False,False,False,False,False,False,2026-07-04,False,,,0,False,low,False,medium
C003693,True,True,False,False,True,True,True,True,2026-04-01,False,,,0,False,low,False,medium
C003694,True,True,True,True,False,True,True,True,2025-08-18,False,,,6,True,high,False,medium
C003695,True,True,False,True,False,True,True,True,2026-07-04,False,,,0,False,low,False,medium
C003696,True,True,False,True,False,False,True,True,2025-11-12,False,,,0,False,low,False,medium
C003697,True,False,True,True,True,False,True,True,2026-03-05,False,,,0,False,medium,False,high
C003698,True,True,False,True,False,True,True,True,2025-09-15,False,,,0,False,high,False,low
C003699,True,True,True,False,False,False,True,True,2025-09-12,False,,,0,False,high,False,medium
C003700,True,False,True,True,False,False,True,True,2026-03-03,False,,,0,False,low,False,low
C003701,True,True,False,True,False,False,True,True,2026-01-27,False,,,0,False,low,False,medium
C003702,True,True,True,True,False,True,True,True,2025-08-29,False,,,0,False,low,False,high
C003703,True,True,True,True,True,True,True,True,2026-06-09,False,,,0,False,low,False,medium
C003704,True,True,False,True,False,True,True,False,2025-09-01,False,,,0,False,low,False,medium
C003705,True,True,True,True,False,False,True,False,2025-11-10,False,,,0,False,low,False,medium
C003706,True,False,True,True,False,False,True,True,2025-10-28,False,,,1,False,low,False,medium
C003707,True,True,True,False,False,True,True,False,2025-09-27,False,,,0,False,low,False,high
C003708,True,True,False,True,False,True,True,True,2025-08-20,False,,,0,False,low,False,low
C003709,True,False,False,True,False,True,True,False,2026-06-05,True,,,0,True,high,True,low
C003710,True,True,True,True,True,False,True,True,2025-08-12,False,,,0,False,low,False,high
C003711,True,True,False,True,False,False,True,True,2026-04-29,False,,,0,False,low,False,high
C003712,True,True,True,True,False,False,False,True,2026-06-04,False,,,0,False,low,False,medium
C003713,True,True,True,False,False,True,True,True,2026-02-08,False,,,0,False,low,False,high
C003714,True,True,False,True,False,True,True,True,2026-06-10,False,,,0,False,low,False,medium
C003715,True,True,True,True,True,False,True,True,2026-03-11,False,,,0,False,low,False,medium
C003716,True,True,True,True,True,True,True,True,2025-09-24,False,,,0,False,low,False,high
C003717,True,False,True,True,True,False,False,False,2025-10-27,False,,,0,False,low,False,medium
C003718,True,True,True,True,True,False,True,False,2026-04-08,False,,,0,False,low,False,high
C003719,True,True,True,False,False,False,False,False,2025-07-25,False,APP Push,2025-08-12,0,False,medium,False,medium
C003720,True,False,True,True,False,True,True,False,2025-12-06,False,,,7,True,high,False,high
C003721,False,True,True,True,False,False,True,True,2025-11-10,False,,,0,False,medium,False,medium
C003722,True,True,False,False,True,False,True,False,2026-04-04,False,,,0,False,low,False,low
C003723,True,True,True,True,False,False,False,False,2025-07-30,False,,,0,False,high,False,high
C003724,True,True,False,True,True,False,True,True,2026-06-13,True,,,0,True,high,True,medium
C003725,True,False,True,True,False,True,True,False,2026-03-10,False,微信公众号,2025-10-07,0,False,low,False,medium
C003726,False,True,False,True,True,True,True,True,2025-07-29,False,,,0,False,low,False,medium
C003727,True,True,True,True,False,False,True,True,2025-11-19,False,,,0,False,low,False,high
C003728,True,True,False,True,False,True,True,True,2025-10-08,False,,,0,False,low,False,medium
C003729,True,True,True,True,False,True,True,False,2025-08-19,True,,,0,True,high,True,low
C003730,True,True,True,True,True,True,True,False,2025-11-21,False,,,0,False,low,False,medium
C003731,True,False,False,False,True,True,False,True,2025-12-19,False,,,0,False,low,False,high
C003732,True,True,False,True,False,True,True,False,2025-10-18,False,,,0,False,low,False,low
C003733,True,True,True,False,False,True,True,False,2025-10-12,False,,,0,False,low,False,medium
C003734,True,True,True,True,False,False,True,False,2025-08-15,False,,,0,False,low,False,medium
C003735,False,False,True,True,False,True,True,True,2025-11-03,False,,,0,True,high,False,medium
C003736,True,True,True,True,False,False,True,True,2025-08-23,False,,,0,False,low,False,low
C003737,True,True,False,True,True,False,True,True,2026-05-22,False,,,0,False,low,False,medium
C003738,True,True,False,True,False,True,True,True,2025-10-21,False,,,0,False,low,False,high
C003739,True,True,False,True,True,True,True,False,2026-05-26,False,,,8,True,high,False,medium
C003740,True,True,True,True,False,False,False,True,2026-04-11,False,,,0,False,low,False,medium
C003741,True,True,True,True,True,True,True,False,2025-09-01,False,,,0,False,low,False,medium
C003742,True,False,True,True,False,False,False,True,2026-07-07,False,,,0,False,low,False,medium
C003743,True,True,True,True,False,True,False,True,2025-10-31,False,APP Push,2025-10-01,0,False,low,False,medium
C003744,False,True,True,False,False,True,True,True,2026-06-22,False,,,0,False,medium,False,low
C003745,True,True,False,True,False,True,True,True,2025-10-13,False,,,0,False,low,False,medium
C003746,True,True,True,True,False,True,True,True,2025-08-21,False,,,0,False,low,False,high
C003747,True,True,False,True,False,True,True,True,2026-01-02,False,,,0,False,low,False,medium
C003748,True,True,False,True,False,False,True,True,2025-09-27,False,,,0,False,low,False,high
C003749,True,True,True,True,False,True,True,True,2026-03-17,False,,,0,False,low,False,medium
C003750,True,True,False,True,False,True,True,False,2026-03-01,False,,,0,False,low,False,low
C003751,True,True,True,True,False,True,True,False,2026-02-13,False,,,0,False,low,False,high
C003752,True,False,True,True,False,True,True,True,2025-08-05,False,,,0,False,high,True,medium
C003753,True,True,False,True,False,False,True,False,2026-05-19,False,,,0,False,low,False,high
C003754,False,True,True,True,True,True,True,False,2026-03-24,False,微信公众号,2025-11-04,0,False,low,False,medium
C003755,True,True,False,True,True,True,False,False,2026-05-15,False,,,0,False,low,False,high
C003756,True,True,True,True,True,True,True,True,2026-06-16,False,,,0,False,low,False,high
C003757,True,True,False,True,False,True,True,True,2025-09-05,False,,,0,False,low,False,medium
C003758,True,True,True,True,True,True,True,False,2026-03-30,False,,,0,False,low,False,high
C003759,True,True,False,False,False,False,True,True,2025-10-22,False,短信,2026-01-11,0,False,high,False,high
C003760,True,False,False,True,True,True,False,True,2025-08-22,False,,,0,False,low,False,high
C003761,True,False,True,True,False,True,True,True,2026-01-08,False,,,0,False,low,False,high
C003762,True,True,True,True,False,False,True,True,2025-12-05,False,,,0,False,low,False,high
C003763,True,True,True,True,False,True,True,True,2025-10-14,False,,,0,False,low,False,medium
C003764,True,True,False,True,True,True,True,False,2026-03-10,False,,,0,False,low,False,low
C003765,True,True,False,True,False,False,True,True,2026-03-19,False,,,0,False,low,False,high
C003766,True,True,True,True,False,False,True,True,2026-02-16,False,,,0,False,low,False,medium
C003767,True,True,True,True,True,False,False,True,2026-05-28,False,,,0,False,low,False,medium
C003768,True,False,True,True,False,True,True,True,2025-07-24,False,,,0,False,low,False,medium
C003769,True,True,True,True,False,True,True,True,2026-06-14,False,,,0,False,low,False,medium
C003770,True,False,True,True,True,True,True,True,2025-11-09,False,,,0,False,low,False,medium
C003771,True,True,True,True,True,False,False,True,2026-03-08,False,APP Push,2025-08-26,0,False,low,False,medium
C003772,True,True,True,True,False,True,True,True,2025-07-18,False,,,0,False,low,False,medium
C003773,True,True,True,True,True,True,True,True,2026-04-27,False,,,0,False,low,False,high
C003774,True,False,False,False,True,True,True,False,2026-01-27,False,,,0,False,low,False,medium
C003775,True,True,True,True,False,False,True,True,2025-09-15,False,,,0,False,low,False,medium
C003776,False,True,True,True,False,True,True,True,2026-04-16,False,,,0,False,low,False,medium
C003777,True,False,True,True,False,True,True,True,2026-06-21,False,,,0,False,low,False,low
C003778,True,True,False,True,False,False,False,True,2025-08-31,False,,,0,False,low,False,high
C003779,True,True,True,True,False,False,True,True,2026-04-23,False,,,0,False,low,False,medium
C003780,True,False,True,True,False,True,True,True,2025-12-24,False,,,0,False,low,False,low
C003781,True,True,True,True,False,False,True,True,2025-07-30,False,,,0,False,low,False,medium
C003782,True,True,True,True,False,False,True,True,2025-11-19,False,,,0,False,low,False,low
C003783,True,False,False,True,True,False,True,False,2026-05-25,False,,,0,False,low,False,medium
C003784,False,True,True,False,False,True,True,True,2025-11-26,False,,,0,False,low,False,medium
C003785,True,False,True,False,False,False,True,True,2026-02-17,False,,,0,False,low,False,low
C003786,True,False,True,False,False,True,False,False,2026-03-04,False,,,0,False,low,False,high
C003787,True,True,False,True,False,True,True,False,2025-08-14,False,,,0,False,low,False,medium
C003788,True,True,True,True,False,False,True,False,2025-11-14,False,,,0,False,low,False,medium
C003789,True,True,False,True,False,True,True,False,2026-02-07,False,,,0,False,medium,False,high
C003790,True,True,True,True,True,True,True,True,2025-08-18,False,,,0,False,medium,False,low
C003791,True,True,False,True,False,False,True,True,2026-01-31,False,,,0,False,low,False,high
C003792,True,True,False,False,False,True,True,True,2026-03-11,False,,,0,False,low,False,medium
C003793,True,True,True,True,False,True,True,True,2025-11-30,False,,,0,False,medium,False,medium
C003794,True,True,False,True,False,True,True,False,2026-05-28,False,,,0,False,low,False,low
C003795,True,True,True,True,False,True,True,True,2026-06-13,False,,,0,False,low,False,medium
C003796,False,True,False,True,False,True,True,True,2025-10-09,False,,,0,False,low,False,medium
C003797,True,True,True,True,False,True,True,False,2025-08-26,False,,,0,False,low,False,high
C003798,True,True,False,True,False,True,True,True,2026-05-27,False,,,0,False,low,False,low
C003799,True,True,False,True,False,True,True,True,2026-04-02,False,,,0,False,low,False,medium
C003800,True,True,True,True,False,True,True,True,2025-12-29,False,,,0,False,low,False,medium
C003801,True,True,True,True,False,True,True,False,2025-10-07,False,,,0,False,low,False,medium
C003802,True,True,True,True,True,True,True,True,2026-05-23,False,,,0,False,low,False,medium
C003803,True,True,True,False,False,False,True,True,2026-07-11,False,,,0,False,low,False,medium
C003804,True,False,False,True,True,True,True,False,2026-03-08,False,,,0,False,low,False,low
C003805,False,True,True,True,False,True,False,True,2025-12-21,False,,,0,False,low,False,low
C003806,True,True,True,True,False,True,True,True,2026-04-29,False,,,0,False,low,False,medium
C003807,True,True,True,True,False,True,True,True,2026-06-01,False,,,0,False,low,False,medium
C003808,True,True,True,False,False,True,True,True,2026-07-05,False,,,0,False,low,False,low
C003809,True,False,True,True,False,False,True,True,2026-06-16,False,,,0,False,low,False,high
C003810,True,True,True,True,False,True,True,True,2025-11-22,False,,,0,False,low,False,medium
C003811,True,True,True,True,True,True,True,False,2025-07-31,False,,,0,False,low,False,high
C003812,True,True,True,True,True,True,True,True,2026-04-18,False,,,0,False,low,False,medium
C003813,True,True,True,True,False,False,True,True,2026-06-18,False,,,0,False,low,False,low
C003814,True,True,False,False,False,True,True,True,2026-04-15,False,,,0,False,low,False,low
C003815,True,True,True,True,False,True,True,True,2026-01-19,False,,,0,False,low,False,medium
C003816,True,True,True,True,False,False,True,True,2025-10-13,False,,,0,False,low,False,medium
C003817,True,True,True,True,False,True,False,True,2026-01-23,False,,,0,False,low,False,high
C003818,True,True,False,True,True,True,True,True,2026-02-17,False,,,0,False,high,False,medium
C003819,True,True,False,True,False,True,True,True,2025-09-08,False,,,0,False,medium,False,medium
C003820,True,True,False,True,True,True,True,True,2026-04-29,False,,,0,False,low,False,low
C003821,True,True,True,True,False,True,True,True,2026-01-24,False,,,0,False,low,False,high
C003822,True,True,True,True,False,False,True,True,2025-12-04,False,,,0,False,low,False,medium
C003823,True,True,True,True,False,True,True,True,2025-11-10,False,,,1,False,medium,False,medium
C003824,True,True,True,False,False,True,True,True,2025-12-26,False,,,0,False,low,False,high
C003825,True,True,True,True,False,False,False,True,2026-02-17,False,,,0,False,low,False,low
C003826,True,False,False,False,False,True,False,True,2025-09-27,False,,,0,False,medium,False,high
C003827,True,True,True,True,True,True,True,True,2025-12-09,False,,,0,False,low,False,medium
C003828,True,True,True,True,False,False,True,True,2025-11-08,False,,,0,False,low,False,high
C003829,True,True,True,True,False,False,True,True,2025-12-01,False,,,0,False,low,False,high
C003830,True,True,False,True,False,True,True,False,2026-03-19,False,,,0,False,high,False,high
C003831,True,True,True,True,False,False,True,False,2025-09-06,False,,,0,False,low,False,medium
C003832,True,False,False,True,False,True,True,True,2026-03-30,False,,,0,False,low,False,high
C003833,True,False,True,True,False,False,True,False,2025-09-05,False,,,0,False,medium,False,medium
C003834,True,True,True,True,False,True,True,False,2026-03-22,False,,,0,False,low,False,medium
C003835,True,True,False,True,False,False,True,True,2026-03-11,False,,,0,False,low,False,low
C003836,True,True,False,True,False,True,True,True,2026-02-02,False,,,0,False,low,False,high
C003837,True,False,False,True,True,False,True,False,2026-04-04,False,,,0,False,low,False,medium
C003838,True,True,True,True,False,False,False,True,2025-09-08,False,,,0,False,low,False,medium
C003839,True,True,True,True,False,True,False,False,2026-06-18,False,,,0,False,low,False,medium
C003840,True,True,True,True,False,True,True,True,2026-04-12,False,,,0,False,low,False,medium
C003841,True,False,False,False,False,True,True,True,2026-04-27,False,,,0,False,low,False,low
C003842,True,True,True,False,False,True,True,False,2026-04-11,False,微信公众号,2026-01-20,0,False,high,False,medium
C003843,True,True,True,True,True,True,True,True,2025-08-01,False,,,0,False,low,False,medium
C003844,True,False,True,False,False,True,False,True,2026-05-02,False,,,0,False,medium,False,medium
C003845,True,True,True,True,False,True,True,True,2026-03-19,False,,,0,False,low,False,low
C003846,True,False,True,True,True,True,True,False,2026-02-17,False,,,0,False,low,False,medium
C003847,True,False,False,True,True,True,True,True,2026-06-23,True,,,0,True,high,True,medium
C003848,True,True,True,True,False,True,True,True,2026-03-21,False,,,0,False,low,False,high
C003849,True,True,False,True,True,True,True,True,2025-10-24,False,,,0,False,medium,False,high
C003850,True,True,True,True,False,True,True,True,2026-03-03,False,,,0,False,low,False,medium
C003851,True,False,True,False,False,False,True,True,2025-08-18,False,,,0,False,low,False,medium
C003852,True,True,False,True,True,True,True,True,2026-02-01,False,,,0,False,low,False,high
C003853,True,True,True,True,False,False,True,True,2026-04-21,False,,,0,False,low,False,medium
C003854,True,True,False,True,True,True,True,True,2026-04-01,False,,,0,False,low,False,high
C003855,True,True,True,False,False,True,True,False,2026-03-22,False,,,0,False,low,False,low
C003856,True,False,True,True,True,True,True,True,2025-08-25,False,,,0,False,low,False,high
C003857,False,True,True,True,False,True,True,True,2026-01-24,False,,,0,False,low,False,medium
C003858,True,True,True,True,True,True,True,True,2026-03-01,False,,,0,False,low,False,medium
C003859,True,True,True,False,True,False,False,True,2026-01-13,False,,,0,False,low,False,low
C003860,True,True,False,True,False,True,False,True,2026-03-29,False,,,0,False,low,False,low
C003861,True,True,True,False,False,True,True,True,2025-10-05,False,,,0,False,low,False,high
C003862,True,True,True,True,True,False,False,True,2025-09-18,False,,,0,False,low,False,high
C003863,True,True,True,True,False,True,True,True,2026-06-15,False,,,0,False,low,False,high
C003864,True,True,True,True,True,False,True,True,2025-08-09,False,,,0,False,low,False,medium
C003865,True,True,True,True,True,True,True,False,2025-09-02,False,,,0,False,low,False,high
C003866,True,True,True,True,False,False,True,True,2025-10-15,False,,,0,False,low,False,medium
C003867,True,True,True,True,False,True,True,True,2026-07-09,False,,,0,False,low,False,medium
C003868,True,True,False,True,False,False,True,True,2026-04-27,False,,,0,False,medium,False,medium
C003869,True,True,True,True,True,False,True,False,2026-07-01,False,,,0,False,low,False,low
C003870,True,True,True,True,False,True,True,False,2026-06-24,False,,,0,False,low,False,medium
C003871,True,True,True,True,False,False,True,True,2026-01-26,False,,,0,False,low,False,high
C003872,True,True,True,True,False,True,True,True,2025-12-11,False,,,0,False,low,False,medium
C003873,True,True,False,False,False,True,True,False,2026-02-08,False,,,0,False,low,False,high
C003874,True,True,False,True,True,True,True,True,2026-04-04,False,,,0,False,low,False,medium
C003875,True,True,True,False,False,True,True,True,2025-09-08,False,短信,2025-09-13,0,False,low,False,medium
C003876,True,False,True,True,True,True,True,True,2025-09-22,False,,,0,False,low,False,high
C003877,True,True,True,True,True,False,True,True,2026-06-06,False,,,0,False,low,False,medium
C003878,True,True,False,False,False,False,True,False,2025-07-21,False,,,0,False,low,False,high
C003879,True,True,False,True,True,False,False,True,2025-09-07,False,,,0,False,low,False,high
C003880,False,True,False,True,False,True,False,False,2026-01-08,False,,,0,False,low,False,low
C003881,True,True,False,True,True,False,True,True,2025-07-22,False,,,0,False,low,False,medium
C003882,False,True,False,False,False,True,False,True,2025-11-05,False,APP Push,2026-01-06,0,False,low,False,medium
C003883,True,True,True,True,False,True,True,True,2026-04-03,False,,,0,False,low,False,high
C003884,True,True,True,True,False,True,False,True,2026-07-05,False,,,0,False,low,False,high
C003885,True,True,True,True,False,False,True,True,2025-12-27,False,,,0,False,low,False,high
C003886,True,True,False,True,False,True,True,False,2025-12-18,False,,,0,False,low,False,high
C003887,True,True,False,True,False,False,True,True,2026-07-09,False,,,0,False,low,False,medium
C003888,True,False,False,True,False,False,True,True,2025-12-08,False,,,0,False,low,False,low
C003889,True,True,True,False,False,True,True,True,2026-01-04,False,,,0,False,low,False,medium
C003890,True,True,True,True,True,True,True,False,2025-10-05,False,,,0,False,low,False,medium
C003891,True,True,True,True,False,True,True,True,2025-08-11,False,,,0,False,low,False,high
C003892,True,False,True,False,False,True,True,True,2026-05-21,False,,,0,False,low,False,medium
C003893,True,True,False,True,True,True,True,True,2025-08-19,False,,,0,False,low,False,high
C003894,True,False,False,True,False,False,True,True,2025-07-15,False,,,0,False,low,False,low
C003895,True,True,False,True,False,True,True,True,2026-05-28,False,,,0,False,medium,False,low
C003896,True,True,True,False,True,False,True,False,2026-04-03,False,,,0,False,low,False,high
C003897,True,False,True,True,False,True,True,True,2026-01-31,False,,,0,False,low,False,high
C003898,True,True,True,True,False,False,True,True,2026-06-01,False,,,0,False,medium,False,medium
C003899,True,True,False,True,True,False,True,True,2026-06-30,False,,,0,False,low,False,medium
C003900,True,False,False,True,False,True,True,False,2025-08-27,False,,,0,False,low,False,low
C003901,True,True,True,True,False,True,True,True,2026-03-26,False,,,0,False,low,False,medium
